6e8d3dc14f25e2fd0aa4119396755cff23c7de6bec3021b2447eac184d534d45,-,-,CUC-GUEST-AAA,CUC-HON-3-N-BOOK,"Access Points","Top > CUC > Honold Mudd Library > Third Floor","Mudd 3 North","12/23/2015 10:06 AM","12/23/2015 10:56 AM","50 mins",0.14,0.08,0.07,0.48,-88.51,8.00,Apple,"802.11n (5 GHz)",CUC-GUEST,iPhone,"Apple iPhone",Apple,iPhone,iOS,-
517df7bad4c75300988a540c8318e2495e440a50adfe73637e0903bf2c1977ff,-,-,-,CUC-HON-1-S-CONNECTION,"Access Points","Top > CUC > Honold Mudd Library > First Floor","Honnold Connections","12/23/2015 11:10 AM","12/23/2015 11:16 AM","6 mins",0.00,0.00,0.00,0.00,0.00,0.00,"Apple, Inc.","802.11n (5 GHz)",Claremont,-,"Apple, Inc.",-,-,-,-
8757808a0b1f9910cdcbcaa7c5962559f72d8547e2b75dc24137b061b7bac8eb,-,-,CLAREMONT-WPA-ROLE,CUC-HON-2-S-BELVEDERE,"Access Points","Top > CUC > Honold Mudd Library > Second Floor","Honnold 2 South","12/23/2015 11:06 AM","12/23/2015 11:27 AM","20 mins",0.00,0.00,0.00,0.00,-97.00,0.00,"Liteon Technology Corporation","802.11n (5 GHz)",Claremont-WPA,Windows,Windows,-,-,Windows,-
98da90bd49caf697ad453821f3cec4175de42495c259936c3db1879a7e6bc54d,144b7a8eaf8c26ffe2703e5d6572e91815eccd967e4638fda4ca667c1f9f3523,cmc,CLAREMONT-ROLE,CUC-HON-2-W-CONFERENCE_ROOM,"Access Points","Top > CUC > Honold Mudd Library > Second Floor","Honnold 2 West","12/23/2015 11:47 AM","12/23/2015 11:57 AM","10 mins",0.00,0.00,0.00,0.00,0.00,0.00,"Apple, Inc","802.11n (5 GHz)",Claremont,iPhone,"Apple iPhone",Apple,iPhone,iOS,9_2
5011003d3581e0229e657687b2bd11cc5ef52f7c6533c481e17c948db3e288df,837e63a8f2352be418cea25a3eb8add691196f9d220b548475ab212cf6553066,cuc,CLAREMONT-WPA-ROLE,CUC-HON-1-S-CONNECTION,"Access Points","Top > CUC > Honold Mudd Library > First Floor","Honnold Connections","12/23/2015 1:47 PM","12/23/2015 1:57 PM","10 mins",0.00,0.00,0.00,0.00,-97.00,0.00,Apple,"802.11n (5 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,"9.2 (13C75)"
76b63baa10a43b84240347af51c077cff6116b7494df17fb00bbf90fff760010,-,-,CUC-GUEST-AAA,CUC-MUDD-2-NE,"Access Points","Top > CUC > Honold Mudd Library > Cafe",-,"12/23/2015 2:07 PM","12/23/2015 2:08 PM","0 mins",0.00,0.00,0.00,0.00,-93.00,0.00,Apple,"802.11n (5 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,9_1
028e5dc0417d7a192c60cf3e8fc7ebf52199818c8497220d1739a9e0036ec70a,-,-,CLAREMONT-PREAUTH-ROLE,CUC-HON-4-NORTH,"Access Points","Top > CUC > Honold Mudd Library > Fourth Floor",-,"12/23/2015 2:58 PM","12/23/2015 3:08 PM","10 mins",0.00,0.00,0.00,0.00,-71.00,20.00,"Xiaomi inc.","802.11n (5 GHz)",Claremont,Android,Android,-,"Linux; U; Android 4.4.4; HM 1S",Android,"Linux; U; Android 4.4.4; HM 1S MIUI/V7.0.5.0.KHCMICI"
11cf54d8130ee2e4756f9c0fce42a32023ab08a8fee4770b04944cbd765ae6f8,-,-,CUC-GUEST-AAA,CUC-HON-1-NE-CAFE,"Access Points","Top > CUC > Honold Mudd Library > First Floor","Honnold Cafe","12/23/2015 2:37 PM","12/23/2015 3:38 PM","1 hr 1 min",122.74,110.58,12.17,327.32,-45.30,51.00,Apple,"802.11n (5 GHz)",CUC-GUEST,"OS X","Apple Mac",Apple,Mac,"Mac OS X",10_8_2
bb432a2e57cf94388a6b952ae40aaa9c70d6babff99893fce377cf1c2a359e86,601abbdf6be1b11a6e412fc2ff2fa3c09b81a7d4c247b3fd87bbc414fb18c86a,cuc,CLAREMONT-WPA-ROLE,CUC-MUDD-3-N-IRIS,"Access Points","Top > CUC > Honold Mudd Library > Third Floor","Mudd 2 North","12/23/2015 11:22 PM","12/23/2015 11:32 PM","10 mins",0.00,0.00,0.00,0.00,-97.00,0.00,Apple,"802.11n (5 GHz)",Claremont-WPA,iPad,"Apple iPad",Apple,iPad,iOS,"9.1 (13B143)"
3ea112903ed3d5c9e8fd236524c1062b5bb25896e5030c5d3b14dfafaf986fd9,-,-,CLAREMONT-WPA-ROLE,CUC-MUDD-3-S-KECK2,"Access Points","Top > CUC > Honold Mudd Library > Third Floor","Mudd 3 South","12/23/2015 11:32 PM","12/24/2015 12:02 AM","27 mins",0.00,0.00,0.00,0.00,-77.52,19.00,"Hon Hai Precision Ind. Co.,Ltd.","802.11n (5 GHz)",Claremont-WPA,Windows,Windows,-,-,Windows,-
