8046c49c7cb3443d1edd5dad30b2e47a52fc78bfb6d5194b8ac2eb290f54ac32,05f60ffa3dbb0dcdd255e6ba3d7a43563778d2f2d20ea424f605af93caf87c89,cuc,CLAREMONT-WPA-ROLE,CUC-HON-2-S-ADMIN_CONF_ROOM,"Access Points","Top > CUC > Honold Mudd Library > Second Floor","Honnold 2 South",2016,5,16,16,7,0,0,137,1,"5/16/2016 5:40 PM PDT","1 hr 32 mins",343.44,228.61,114.83,610.56,-73.08,23.00,"Apple, Inc.","802.11n (5 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,"9.3.1 (13E238)"
e68f77cc8a77f199e9c585599072c1c9e624a7c649b9feee21400f73e9227fe3,97580101fe1b134e18ece7cd84d06775c87ba5a9bc018e76be840471c0fd1be9,cuc,CLAREMONT-WPA-ROLE,CUC-MUDD-3-S-KECK2,"Access Points","Top > CUC > Honold Mudd Library > Third Floor","Mudd 3 South",2016,5,16,16,38,0,0,137,1,"5/16/2016 5:40 PM PDT","1 hr 2 mins",0.21,0.13,0.08,0.80,-69.20,27.00,Apple,"802.11n (5 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,"9.3.1 (13E238)"
6426afa562b5b3b9dd3a09a2aaf5099799bed18f72d469e7c8d320b4bf135a97,1d5993c188a29495939e1276285ac94886352013c19e5388b5a8a4c516a29f4f,scr,CLAREMONT-ROLE,CUC-HON-1-N-CAFE,"Access Points","Top > CUC > Honold Mudd Library > First Floor","Honnold Cafe",2016,5,16,17,19,0,0,137,1,"5/16/2016 5:40 PM PDT","20 mins",0.00,0.00,0.00,0.00,-64.31,32.00,"Apple, Inc.","802.11n (5 GHz)",Claremont,iPhone,"Apple iPhone",Apple,iPhone,iOS,9_2
f10332717aee12bc5957cbb85bbcf55d8d6db633b9abce0d3b196dd95ca2b386,5f7c747ebb19df21c8b7d421cb077bc2d6e5ee35f579f99e6c7a2ba49e6b1473,cgu,CLAREMONT-WPA-ROLE,CUC-HON-2-S-RTLS,"Access Points","Top > CUC > Honold Mudd Library > Second Floor","Honnold 2 South",2016,5,16,17,19,0,0,137,1,"5/16/2016 5:40 PM PDT","20 mins",3.86,3.64,0.21,34.29,-84.88,12.00,Apple,"802.11n (5 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,9.3.1
971edaefaabb3dd89e4421fd310304ae1d984bdff03987204b970a5b88c84a6e,-,-,CUC-GUEST-AAA,CUC-HON-2-S-BELVEDERE,"Access Points","Top > CUC > Honold Mudd Library > Second Floor","Honnold 2 South",2016,5,16,16,38,0,0,137,1,"5/16/2016 5:40 PM PDT","1 hr 2 mins",6.14,5.89,0.25,40.92,-64.93,30.00,Apple,"802.11n (5 GHz)",CUC-GUEST,iPhone,"Apple iPhone",Apple,iPhone,iOS,9.3.1
d57f797b133439bc4fd92091fd73a6e3d6bbc66e698584df9f36e62793779258,5eb72764bc207b73e220a06c7f97a68ccbd2bf5fdd87c124f3883a81954c2aab,cgu,CLAREMONT-WPA-ROLE,CUC-HON-2-S-BELVEDERE,"Access Points","Top > CUC > Honold Mudd Library > Second Floor","Honnold 2 South",2016,5,16,17,30,0,0,137,1,"5/16/2016 5:40 PM PDT","10 mins",0.00,0.00,0.00,0.00,-44.57,52.00,"Apple, Inc.","802.11n (5 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,"9.3.1 (13E238)"
f7004b4cd244824348f15accf632237d74b1f83991e4d78185dd04a427a45f84,5cfb5efc80b86a6674242776658bd2b088b739333607f097104b3dd0b905ba33,cuc,CLAREMONT-WPA-ROLE,CUC-MUDD-3-S-KECK2,"Access Points","Top > CUC > Honold Mudd Library > Third Floor","Mudd 3 South",2016,5,16,16,17,0,0,137,1,"5/16/2016 5:40 PM PDT","1 hr 22 mins",0.06,0.01,0.04,0.12,-74.26,22.00,"Intel Corporate","802.11n (5 GHz)",Claremont-WPA,"Win 7","Windows 7",-,-,"Windows 7","Windows NT 6.1; WOW64"
78d5f25859d9d309918951b08fe93b818f7a3172823acebb6e6b77075e530ede,1d5993c188a29495939e1276285ac94886352013c19e5388b5a8a4c516a29f4f,scr,CLAREMONT-WPA-ROLE,CUC-HON-3-N-BOOK,"Access Points","Top > CUC > Honold Mudd Library > Third Floor","Mudd 3 North",2016,5,16,17,30,0,0,137,1,"5/16/2016 5:40 PM PDT","10 mins",0.00,0.00,0.00,0.00,-70.31,26.00,Apple,"802.11n (5 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,-
2d1c1307d77448de806426a127f9ce0d4a86694193d0c576b8167cc843fdc1bc,cba46f49ef843627eaf93bc8452b7e85c61fc81d1cf7a4d45af67d374c4c4aee,PIT,-,CUC-HON-3-N-BOOK,"Access Points","Top > CUC > Honold Mudd Library > Third Floor","Mudd 3 North",2016,5,16,17,32,0,0,137,1,"5/16/2016 5:40 PM PDT","8 mins",0.00,0.00,0.00,0.00,0.00,0.00,Apple,"802.11n (5 GHz)",Claremont,"OS X","Apple Mac",Apple,Mac,"Mac OS X",10_11_4
063dfd7ad72d1d55a4641888a40b2df814b50a910db9eba458e6c795eb698a6a,-,-,CUC-GUEST-AAA,CUC-HON-3-N-BOOK,"Access Points","Top > CUC > Honold Mudd Library > Third Floor","Mudd 3 North",2016,5,16,15,36,0,0,137,1,"5/16/2016 5:40 PM PDT","2 hrs 3 mins",197.64,185.97,11.67,229.14,-44.86,52.00,Apple,"802.11n (5 GHz)",CUC-GUEST,"OS X","Apple Mac",Apple,Mac,"Mac OS X",10_10_5
98ee8e76d06ccda513161c2befe62b488f2edfc06b0caa1fc9c042be32460e47,2c068907e70880eb6201ceca59bd93d427a23d7945fa3724b7048623ed5c69d1,cgu,CLAREMONT-WPA-ROLE,CUC-HON-3-E-OUTSIDE_DC,"Access Points","Top > CUC > Honold Mudd Library > Third Floor",-,2016,5,16,17,19,0,0,137,1,"5/16/2016 5:40 PM PDT","20 mins",0.00,0.00,0.00,0.00,-96.67,0.00,Apple,"802.11n (5 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,9.3.1
36341155ff29ea60fd090afacc4976c57b2f2fbe5334535fed12676404ccb3ba,d80ca6c1e935ecb461f77aff73ae3cd8932cb027011aae2bcf6df253e2519bb4,cgu,CLAREMONT-ROLE,CUC-HON203-AP105-15,"Access Points","Top > CUC > Honold Mudd Library > Second Floor",-,2016,5,16,13,48,0,0,137,1,"5/16/2016 5:50 PM PDT","4 hrs 2 mins",659.16,473.71,185.45,382.12,-59.00,29.00,"Intel Corporate","802.11n (2.4 GHz)",Claremont,"Win XP","Windows XP",-,-,"Windows XP","compatible; MSIE 9.0; Windows NT 5.1; Trident/5.0"
ef571e293b34cfdc433ac7575106c6e0b4656af6762e55fdcffb351a519faf5f,e7ac5faa2f4b91819c8f50d340e5d7f595f03b7420de87527ca601b65c2c7743,pom,CLAREMONT-ROLE,CUC-HON-4-SOUTH,"Access Points","Top > CUC > Honold Mudd Library > Fourth Floor","Fourth Floor",2016,5,16,11,37,0,0,137,1,"5/16/2016 5:50 PM PDT","6 hrs 12 mins",150.73,141.05,9.68,62.81,-68.13,24.00,"Apple, Inc.","802.11n (5 GHz)",Claremont,"OS X","Apple Mac",Apple,Mac,"Mac OS X",10_8_5
fc5c7fb14edfe5607dfba67e7be9f0196c97208c840e042d2cde33cc3f873db2,805fec2b3f7587d6ec1795d97810e730db95124f90d9b12e604e5ada07216c54,CGU,CLAREMONT-WPA-ROLE,CUC-HON203-AP105-15,"Access Points","Top > CUC > Honold Mudd Library > Second Floor",-,2016,5,16,17,40,0,0,137,1,"5/16/2016 5:50 PM PDT","10 mins",0.00,0.00,0.00,0.00,-85.34,9.00,Apple,"802.11n (5 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,"9.3.2 (13F69)"
971edaefaabb3dd89e4421fd310304ae1d984bdff03987204b970a5b88c84a6e,-,-,CUC-GUEST-AAA,CUC-HON-2-S-BELVEDERE,"Access Points","Top > CUC > Honold Mudd Library > Second Floor","Honnold 2 South",2016,5,16,17,40,0,0,137,1,"5/16/2016 5:50 PM PDT","10 mins",0.00,0.00,0.00,0.00,-72.12,23.00,Apple,"802.11n (5 GHz)",CUC-GUEST,iPhone,"Apple iPhone",Apple,iPhone,iOS,9.3.1
db51d15127d83af07144356ea3ed5e5e9ea47955378b440c104b583cd46c5cd2,b53f7bfd70cb2d54be8e18fc43e8465f62b76c44e1f3e352d135c9787d07ad93,PIT,CLAREMONT-WPA-ROLE,CUC-HON-2-S-ADMIN_CONF_ROOM,"Access Points","Top > CUC > Honold Mudd Library > Second Floor","Honnold 2 South",2016,5,16,16,28,0,0,137,1,"5/16/2016 4:38 PM PDT","10 mins",0.00,0.00,0.00,0.00,-75.25,21.00,"Apple, Inc.","802.11n (5 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,"9.3.1 (13E238)"
6d99da12ca26b19ad3a89ec87862aadf9fdb8f44e30845e300af4517b319cf85,-,-,-,CUC-HON-3-E-BRIDGE,"Access Points","Top > CUC > Honold Mudd Library > Third Floor",-,2016,5,16,16,33,0,0,137,1,"5/16/2016 4:38 PM PDT","4 mins",0.00,0.00,0.00,0.00,0.00,0.00,Apple,"802.11n (2.4 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,-
db51d15127d83af07144356ea3ed5e5e9ea47955378b440c104b583cd46c5cd2,b53f7bfd70cb2d54be8e18fc43e8465f62b76c44e1f3e352d135c9787d07ad93,PIT,CLAREMONT-WPA-ROLE,CUC-HON-3-W-ASIAN_STUDIES,"Access Points","Top > CUC > Honold Mudd Library > Third Floor","Honnold 3 West",2016,5,16,16,38,0,0,137,1,"5/16/2016 4:48 PM PDT","10 mins",0.00,0.00,0.00,0.00,-63.90,33.00,"Apple, Inc.","802.11n (5 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,"9.3.1 (13E238)"
57f8e3985c5861653129e5753a1d63f6928c8d93e8f434489e3285afe66a5483,d9a6324798190a5c57f84ece6bc556862be52dc0534df30d9e64147fe22d1489,POM,CLAREMONT-WPA-ROLE,CUC-MUDD-3-N-IRIS,"Access Points","Top > CUC > Honold Mudd Library > Third Floor","Mudd 2 North",2016,5,16,13,1,0,0,137,1,"5/16/2016 4:48 PM PDT","3 hrs 47 mins",0.77,0.56,0.21,0.48,-52.34,44.00,Apple,"802.11n (5 GHz)",Claremont-WPA,"OS X","Apple Mac",Apple,Mac,"Mac OS X","Macintosh; OS X 10.11.3"
3ffe41a4ed10238fe2d632e33a23ca7e89dc4cf9c49688a668fb32445521fa50,0ab358f3211fb7268c46b226dc6ad05e837cec862d89a5a57a0a08c51ec98ffc,cuc,CLAREMONT-WPA-ROLE,CUC-HON-2-S-RTLS,"Access Points","Top > CUC > Honold Mudd Library > Second Floor","Honnold 2 South",2016,5,16,16,17,0,0,137,1,"5/16/2016 4:48 PM PDT","30 mins",0.43,0.28,0.15,5.73,-82.42,14.00,Apple,"802.11n (5 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,"9.3.1 (13E238)"
e8b5c898b386f41c6b9f7b83478da0b7846d088336301b4179ebf267813b6594,c2f08b18202f69bebd95c628fe22f1df7c9fce3cc4fc23230335a9a2b0056e37,scr,CLAREMONT-ROLE,CUC-MUDD-3-S-KECK2,"Access Points","Top > CUC > Honold Mudd Library > Third Floor","Mudd 3 South",2016,5,16,16,17,0,0,137,1,"5/16/2016 4:48 PM PDT","30 mins",0.00,0.00,0.00,0.00,-96.66,0.00,Apple,"802.11n (5 GHz)",Claremont,iPhone,"Apple iPhone",Apple,iPhone,iOS,9_3_1
dcc6112009828555febe1782879712602e66c90580d45c7053f4a1550e0ee300,eea46cc1dac35a55764d02c36c5c3fe5291be08b57a9d266c19ee526c65dd830,cmc,-,CUC-HON-3-S-BOOK,"Access Points","Top > CUC > Honold Mudd Library > Third Floor","Mudd 2 South",2016,5,16,16,38,0,0,137,1,"5/16/2016 4:48 PM PDT","10 mins",0.00,0.00,0.00,0.00,0.00,0.00,Apple,"802.11n (2.4 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,9_3_1
afa2a0db00269583a26d6fa2c32f22aebb124e23a6736f8450727a7331164697,3197b87603ebe04bf7ce6c486cb32e1a41825d44c723c8a637bd666cf92b187f,kgi,CLAREMONT-WPA-ROLE,CUC-HON-3-N-BOOK,"Access Points","Top > CUC > Honold Mudd Library > Third Floor","Mudd 3 North",2016,5,16,16,17,0,0,137,1,"5/16/2016 4:48 PM PDT","30 mins",0.32,0.27,0.05,2.13,-47.71,49.00,Apple,"802.11n (5 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,"9.3.1 (13E238)"
db45cfb31b509beda7caf617237909ba3d371e0702b43cb66fe5a15ae7f786c6,1d5993c188a29495939e1276285ac94886352013c19e5388b5a8a4c516a29f4f,scr,CLAREMONT-ROLE,CUC-HON-3-N-BOOK,"Access Points","Top > CUC > Honold Mudd Library > Third Floor","Mudd 3 North",2016,5,16,16,38,0,0,137,1,"5/16/2016 4:48 PM PDT","10 mins",0.00,0.00,0.00,0.00,-47.29,49.00,"Hon Hai Precision Ind. Co., Ltd.",802.11ag,Claremont,"Win Vista","Windows Vista",-,-,"Windows Vista","Windows NT 6.0"
1554cf92c903cb85ad74921e931577dd19c2b45774f7169e1051ea4e2a867aff,fc5946d12ed128db5cc09a9fabcc4cf3f1c866dbca582665f526fb5271d85a14,cuc,CLAREMONT-WPA-ROLE,CUC-HON-2-S-BELVEDERE,"Access Points","Top > CUC > Honold Mudd Library > Second Floor","Honnold 2 South",2016,5,16,15,47,0,0,137,1,"5/16/2016 4:49 PM PDT","1 hr 1 min",0.08,0.01,0.07,0.23,-83.90,10.00,"Intel Corporate","802.11n (2.4 GHz)",Claremont-WPA,"Win 7","Windows 7",-,-,"Windows 7","Windows NT 6.1; WOW64; rv:46.0"
ebaa8631f15d9ef985dd6ce2e7af94bb64532ecf044e2703ed38d3933481c944,4c7b6755fb1e83e7170435126b2a1fe29a88218e2f94943b1059102f9a6fa1d4,cgu,CLAREMONT-WPA-ROLE,CUC-HON-1-W-CAFE,"Access Points","Top > CUC > Honold Mudd Library > First Floor","Honnold Cafe",2016,5,16,13,3,0,0,137,1,"5/16/2016 4:49 PM PDT","3 hrs 45 mins",286.44,266.71,19.73,177.64,-56.76,40.00,Apple,"802.11n (5 GHz)",Claremont-WPA,"OS X","Apple Mac",Apple,Mac,"Mac OS X",10_11_3
290d1829a92bc2f6e25a085c22d60e1e10eed1ac862c75637e7ebcb273f183ed,841c74cec7823a515cefdb9abf3f8c5d8d8a44d0a5a7ef753c9b266e8f37ce90,scr,CLAREMONT-WPA-ROLE,CUC-HON-3-S-BOOK,"Access Points","Top > CUC > Honold Mudd Library > Third Floor","Mudd 2 South",2016,5,16,16,48,0,0,137,1,"5/16/2016 4:53 PM PDT","4 mins",0.00,0.00,0.00,0.00,-91.08,4.00,Apple,"802.11n (5 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,"9.3.1 (13E238)"
a56d2e85378f163dfca1513d4f49db5ff7323ea91df6dbfc7769d064accd0a53,ERROR,-,CLAREMONT-WPA-ROLE,CUC-HON-1-S-CONNECTION,"Access Points","Top > CUC > Honold Mudd Library > First Floor","Honnold Connections",2016,5,16,16,48,0,0,137,1,"5/16/2016 4:58 PM PDT","9 mins",0.00,0.00,0.00,0.00,-78.72,18.00,"Apple, Inc","802.11n (5 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,9_3_1
5d401b385854c17f2a78f645de9417aa8e010509c7351de607861f6440f419ee,5b51408a8ccd0ff4851fe4ab160b08dbc6c79782f69190f0bb075b57b680547f,cmc.edu,CLAREMONT-WPA-ROLE,CUC-HON-3-E-ASIAN_STUDIES,"Access Points","Top > CUC > Honold Mudd Library > Third Floor",-,2016,5,16,16,48,0,0,137,1,"5/16/2016 4:59 PM PDT","10 mins",0.00,0.00,0.00,0.00,-70.23,25.00,Apple,"802.11n (5 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,9.3.1
4370749d1ae51508ff8415ba3f5fe3cdd1f3453df3adc37b48afc14454ee57c5,307e02be47e8fa8dca2efd4bc6b38ccb9326e3344ebdd4fbf1b6a96665750758,CGU,CLAREMONT-ROLE,CUC-HON-2-N-WELCOME_DESK,"Access Points","Top > CUC > Honold Mudd Library > Second Floor","Honnold 2 North",2016,5,16,16,48,0,0,137,1,"5/16/2016 4:59 PM PDT","10 mins",0.00,0.00,0.00,0.00,-92.09,4.00,"Intel Corporate","802.11n (5 GHz)",Claremont,"Win 7","Windows 7",-,-,"Windows 7","Windows NT 6.1; WOW64; Trident/7.0; rv:11.0"
800b1bcd34bb3ff13bac5b668acee6fe7225829e1c5b7ad11575a4eced63bb25,-,-,CUC-GUEST-AAA,CUC-HON203-AP105-15,"Access Points","Top > CUC > Honold Mudd Library > Second Floor",-,2016,5,16,16,38,0,0,137,1,"5/16/2016 4:59 PM PDT","20 mins",0.00,0.00,0.00,0.00,-87.05,0.00,Apple,"802.11n (5 GHz)",CUC-GUEST,iPhone,"Apple iPhone",Apple,iPhone,iOS,"9.3.1 (13E238)"
8757808a0b1f9910cdcbcaa7c5962559f72d8547e2b75dc24137b061b7bac8eb,-,-,CLAREMONT-WPA-ROLE,CUC-MUDD-2-NE,"Access Points","Top > CUC > Honold Mudd Library > Cafe",-,2016,5,16,16,48,0,0,137,1,"5/16/2016 4:59 PM PDT","10 mins",0.00,0.00,0.00,0.00,-79.23,16.00,"Liteon Technology Corporation","802.11n (5 GHz)",Claremont-WPA,Windows,Windows,-,-,Windows,-
d72d0a0849ba66bb2dfff9c45bff02b23e56b718655c807dd10061345177e8f0,1d5993c188a29495939e1276285ac94886352013c19e5388b5a8a4c516a29f4f,scr,CLAREMONT-ROLE,CUC-HON-1-NE-CAFE,"Access Points","Top > CUC > Honold Mudd Library > First Floor","Honnold Cafe",2016,5,16,16,48,0,0,137,1,"5/16/2016 4:59 PM PDT","10 mins",0.00,0.00,0.00,0.00,-66.93,30.00,Apple,"802.11n (5 GHz)",Claremont,iPhone,"Apple iPhone",Apple,iPhone,iOS,9_3_1
00d1bf31bddcf193c89c273f2f94050b4f4215d7c65da020a4db8d03b7892f04,4c7b6755fb1e83e7170435126b2a1fe29a88218e2f94943b1059102f9a6fa1d4,cgu,CLAREMONT-WPA-ROLE,CUC-HON-2-S-RTLS,"Access Points","Top > CUC > Honold Mudd Library > Second Floor","Honnold 2 South",2016,5,16,16,48,0,0,137,1,"5/16/2016 5:09 PM PDT","20 mins",0.00,0.00,0.00,0.00,-96.21,0.00,Apple,"802.11n (5 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,"9.3.1 (13E238)"
3ffe41a4ed10238fe2d632e33a23ca7e89dc4cf9c49688a668fb32445521fa50,0ab358f3211fb7268c46b226dc6ad05e837cec862d89a5a57a0a08c51ec98ffc,cuc,CLAREMONT-WPA-ROLE,CUC-HON-2-S-RTLS,"Access Points","Top > CUC > Honold Mudd Library > Second Floor","Honnold 2 South",2016,5,16,17,9,0,0,137,1,"5/16/2016 5:18 PM PDT","9 mins",0.00,0.00,0.00,0.00,-73.38,23.00,Apple,"802.11n (5 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,"9.3.1 (13E238)"
180505662b647860c314eb3675e5930c67b52cc1398c578bbe087d490b1f4880,e8975079454b25b4bf64ca95c77ddcf560fd9d4f607b5cb9ef113cacebea43f0,CGU,CLAREMONT-ROLE,CUC-HON-1-NE-CAFE,"Access Points","Top > CUC > Honold Mudd Library > First Floor","Honnold Cafe",2016,5,16,17,6,0,0,137,1,"5/16/2016 5:18 PM PDT","12 mins",0.00,0.00,0.00,0.00,-41.48,54.00,Apple,"802.11n (5 GHz)",Claremont,"OS X","Apple Mac",Apple,Mac,"Mac OS X",10_10_5
180505662b647860c314eb3675e5930c67b52cc1398c578bbe087d490b1f4880,e8975079454b25b4bf64ca95c77ddcf560fd9d4f607b5cb9ef113cacebea43f0,CGU,CLAREMONT-ROLE,CUC-HON-1-NE-CAFE,"Access Points","Top > CUC > Honold Mudd Library > First Floor","Honnold Cafe",2016,5,16,17,18,0,0,137,1,"5/16/2016 5:19 PM PDT","0 mins",0.00,0.00,0.00,0.00,0.00,0.00,Apple,"802.11n (5 GHz)",Claremont,"OS X","Apple Mac",Apple,Mac,"Mac OS X",10_10_5
5d401b385854c17f2a78f645de9417aa8e010509c7351de607861f6440f419ee,5b51408a8ccd0ff4851fe4ab160b08dbc6c79782f69190f0bb075b57b680547f,cmc.edu,CLAREMONT-WPA-ROLE,CUC-HON-3-E-ASIAN_STUDIES,"Access Points","Top > CUC > Honold Mudd Library > Third Floor",-,2016,5,16,17,9,0,0,137,1,"5/16/2016 5:19 PM PDT","10 mins",0.00,0.00,0.00,0.00,-64.88,29.00,Apple,"802.11n (5 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,9.3.1
97c6c61b27e3f8233d7cf5e84d2657f96adf88689323a7009faece88b9c4c5c9,-,-,CUC-GUEST-AAA,CUC-HON-1-S-CONNECTION,"Access Points","Top > CUC > Honold Mudd Library > First Floor","Honnold Connections",2016,5,16,9,13,0,0,137,1,"5/16/2016 5:19 PM PDT","8 hrs 6 mins",19.71,18.44,1.27,5.53,-55.19,41.00,"Samsung Electronics Co.,Ltd","802.11n (5 GHz)",CUC-GUEST,Android,"Samsung SM-G530T1",Samsung,SM-G530T1,Android,"Linux; Android 5.1.1; SM-G530T1 Build/LRX22C"
1c0216ca7b866ac8b08fc71e184365b91788efa7828e4dcb395f5e0b7d97e9b7,53568d1435a481c1d5cbbd95bcdfac2299069708ca00cca27971a6111fe90e12,CGU,CLAREMONT-ROLE,CUC-HON-4-EAST,"Access Points","Top > CUC > Honold Mudd Library > Fourth Floor","Fourth Floor",2016,5,16,17,19,0,0,137,1,"5/16/2016 5:40 PM PDT","20 mins",8.12,6.37,1.75,72.18,-56.52,26.00,"Liteon Technology Co., Ltd.","802.11n (5 GHz)",Claremont,"Win 10","Windows 10",-,-,Windows,"Windows NT 10.0; WOW64; Trident/7.0; SMJB; rv:11.0"
4370749d1ae51508ff8415ba3f5fe3cdd1f3453df3adc37b48afc14454ee57c5,307e02be47e8fa8dca2efd4bc6b38ccb9326e3344ebdd4fbf1b6a96665750758,CGU,CLAREMONT-ROLE,CUC-HON-1-S-CONNECTION,"Access Points","Top > CUC > Honold Mudd Library > First Floor","Honnold Connections",2016,5,16,17,9,0,0,137,1,"5/16/2016 5:40 PM PDT","31 mins",0.00,0.00,0.00,0.00,-96.58,0.00,"Intel Corporate","802.11n (5 GHz)",Claremont,"Win 7","Windows 7",-,-,"Windows 7","Windows NT 6.1; WOW64; Trident/7.0; rv:11.0"
ac45fc2ffc96627e1943814ac99b3222e347dbc275539dc6d8fd332bece0b7b3,c2f08b18202f69bebd95c628fe22f1df7c9fce3cc4fc23230335a9a2b0056e37,scr,CLAREMONT-ROLE,CUC-HON-1-NE-CAFE,"Access Points","Top > CUC > Honold Mudd Library > First Floor","Honnold Cafe",2016,5,16,14,44,0,0,137,1,"5/16/2016 5:40 PM PDT","2 hrs 55 mins",14.62,12.25,2.36,11.46,-62.67,33.00,Apple,"802.11n (5 GHz)",Claremont,iPad,"Apple iPad",Apple,iPad,iOS,9_3_1
8d20f3d9a43677d7049bf321a96593bc0f67ee9abba6119cbdabb62a967b1105,9a03432802d089b8b854edb720683e5187dffa02ba670c84bb27bdabbb620286,cgu,CLAREMONT-WPA-ROLE,CUC-HON-1-NE-CAFE,"Access Points","Top > CUC > Honold Mudd Library > First Floor","Honnold Cafe",2016,5,16,16,48,0,0,137,1,"5/16/2016 5:40 PM PDT","51 mins",10.84,10.44,0.40,32.11,-62.67,34.00,"Apple, Inc.","802.11n (5 GHz)",Claremont-WPA,iPad,"Apple iPad",Apple,iPad,iOS,"9.3.1 (13E238)"
db51d15127d83af07144356ea3ed5e5e9ea47955378b440c104b583cd46c5cd2,b53f7bfd70cb2d54be8e18fc43e8465f62b76c44e1f3e352d135c9787d07ad93,PIT,CLAREMONT-WPA-ROLE,CUC-HON-2-S-RTLS,"Access Points","Top > CUC > Honold Mudd Library > Second Floor","Honnold 2 South",2016,5,16,16,48,0,0,137,1,"5/16/2016 5:40 PM PDT","51 mins",12.35,11.00,1.36,36.60,-66.62,30.00,"Apple, Inc.","802.11n (5 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,"9.3.1 (13E238)"
a92e5f00be6606bf84c0d57a0610091da3bb7a60df292bda6cf7b4962e5871bf,1d5993c188a29495939e1276285ac94886352013c19e5388b5a8a4c516a29f4f,scr,CLAREMONT-ROLE,CUC-HON-1-NE-CAFE,"Access Points","Top > CUC > Honold Mudd Library > First Floor","Honnold Cafe",2016,5,16,16,48,0,0,137,1,"5/16/2016 5:40 PM PDT","51 mins",13.03,11.01,2.02,38.61,-57.36,39.00,Apple,"802.11n (5 GHz)",Claremont,"OS X","Apple Mac",Apple,Mac,"Mac OS X",10_11_4
5dfc4db2083ad493dc9bd6ff04a5eac45d4313484c252844a4e615223cc5fe93,9ba2cdfcf0595a2d8613d3e1e7117daf9cb66fbdd2dc8c82b963f0c857e6e9bc,cgu,CLAREMONT-WPA-ROLE,CUC-MUDD-2-W,"Access Points","Top > CUC > Honold Mudd Library > Second Floor",-,2016,5,16,17,33,0,0,137,1,"5/16/2016 5:50 PM PDT","16 mins",0.00,0.00,0.00,0.00,-78.17,14.00,"Motorola Mobility LLC","802.11n (5 GHz)",Claremont-WPA,Android,Android,-,XT1080,Android,"Linux; U; Android 4.4.4; XT1080 Build/SU6-7.7"
23749eabda4d8f062da83d3f08c4053a5446645411a659784557873325a99895,-,-,CUC-GUEST-AAA,CUC-HON-3-S-BOOK,"Access Points","Top > CUC > Honold Mudd Library > Third Floor","Mudd 2 South",2016,5,16,17,30,0,0,137,1,"5/16/2016 5:50 PM PDT","20 mins",2.39,1.62,0.77,31.86,-44.22,52.00,Apple,"802.11n (5 GHz)",CUC-GUEST,"OS X","Apple Mac",Apple,Mac,"Mac OS X",10_11_4
82264607352dcb30c2fc5873ec70397281d7977b42b0f8cd54be0a37d271c043,0e9ce681d6dbc4a2b478ea1a0f7429b963e29f06d5ebfcfb7cd4589f31cc39d4,cgu,CLAREMONT-WPA-ROLE,CUC-HON-3-NW-SITTING_AREA,"Access Points","Top > CUC > Honold Mudd Library > Third Floor",-,2016,5,16,13,42,0,0,137,1,"5/16/2016 5:50 PM PDT","4 hrs 7 mins",9.69,8.65,1.04,6.30,-69.48,27.00,Apple,"802.11n (5 GHz)",Claremont-WPA,iPad,"Apple iPad",Apple,iPad,iOS,"9.3.1 (13E238)"
f10332717aee12bc5957cbb85bbcf55d8d6db633b9abce0d3b196dd95ca2b386,5f7c747ebb19df21c8b7d421cb077bc2d6e5ee35f579f99e6c7a2ba49e6b1473,cgu,CLAREMONT-WPA-ROLE,CUC-HON-3-E-OUTSIDE_DC,"Access Points","Top > CUC > Honold Mudd Library > Third Floor",-,2016,5,16,17,40,0,0,137,1,"5/16/2016 5:50 PM PDT","10 mins",0.00,0.00,0.00,0.00,-96.98,0.00,Apple,"802.11n (5 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,9.3.1
