18578c3444b071caa336f9f57d62823a75826760fa4f7854dcbfdfd4f52bd65d,cdeefb47e7f0a23031ce404412e83be0bdd8ef5a4d3a4ce39c3d6346b8213249,scr,CLAREMONT-WPA-ROLE,CUC-MUDD-2-W,"Access Points","Top > CUC > Honold Mudd Library > Second Floor",-,2016,5,6,16,22,0,4,127,1,-,"1 day 0 hrs 0 mins",0.00,0.00,0.00,0.00,-79.53,9.00,Apple,"802.11n (5 GHz)",Claremont-WPA,-,Apple,-,-,-,-
19fec073a08a5703a42f558f1f431e7f9a021f50593384d94222ff5c34b0db3c,42b25f2b111b995fcf8a2882a292d8c162dad85a1c167cf459d1a7c9ad610158,cuc,CLAREMONT-WPA-ROLE,CUC-MUDD-1-W-MATERIALS_HANDLING,"Access Points","Top > CUC > Honold Mudd Library > First Floor","Mudd 1 West",2016,5,19,23,45,0,3,140,1,-,"14 mins",0.00,0.00,0.00,0.06,-52.43,44.57,PRIVATE,"802.11n (5 GHz)",Claremont-WPA,Android,Android,-,KFFOWI,Android,"Linux; U; Android 5.1.1; KFFOWI Build/LMY47O"
8757808a0b1f9910cdcbcaa7c5962559f72d8547e2b75dc24137b061b7bac8eb,-,-,CLAREMONT-WPA-ROLE,CUC-MUDD-2-NE,"Access Points","Top > CUC > Honold Mudd Library > Cafe",-,2016,5,18,23,58,0,2,139,1,"5/19/2016 12:08 AM PDT","8 mins",0.00,0.00,0.00,0.00,0.00,0.00,"Liteon Technology Corporation","802.11n (5 GHz)",Claremont-WPA,Windows,Windows,-,-,Windows,-
8757808a0b1f9910cdcbcaa7c5962559f72d8547e2b75dc24137b061b7bac8eb,-,-,CLAREMONT-WPA-ROLE,CUC-HON-2-E-BRIDGE,"Access Points","Top > CUC > Honold Mudd Library > Second Floor","Honnold 2 East",2016,5,19,0,8,0,3,140,1,"5/19/2016 12:18 AM PDT","10 mins",0.00,0.00,0.00,0.00,-77.02,18.00,"Liteon Technology Corporation","802.11n (5 GHz)",Claremont-WPA,Windows,Windows,-,-,Windows,-
19fec073a08a5703a42f558f1f431e7f9a021f50593384d94222ff5c34b0db3c,42b25f2b111b995fcf8a2882a292d8c162dad85a1c167cf459d1a7c9ad610158,cuc,CLAREMONT-WPA-ROLE,CUC-MUDD-1-W-MATERIALS_HANDLING,"Access Points","Top > CUC > Honold Mudd Library > First Floor","Mudd 1 West",2016,5,18,22,10,0,2,139,1,"5/19/2016 12:18 AM PDT","18 mins",0.01,0.01,0.01,0.12,-51.84,45.00,PRIVATE,"802.11n (2.4 GHz)",Claremont-WPA,Android,Android,-,KFFOWI,Android,"Linux; U; Android 5.1.1; KFFOWI Build/LMY47O"
aac44d56d328c563fac6ea48141b68d66385fc77ad6c3c4cee01343123f220c1,8ec5462c1ea5cbaa10da9e999a2ca3f3c39b1f4950964e6fa15f7d96fd382e96,cuc,CLAREMONT-WPA-ROLE,CUC-MUDD-3-IRIS-N,"Access Points","Top > CUC > Honold Mudd Library > Third Floor",-,2016,5,19,0,8,0,3,140,1,"5/19/2016 12:28 AM PDT","20 mins",0.03,0.01,0.02,0.44,-84.29,8.00,Apple,"802.11n (5 GHz)",Claremont-WPA,iPad,"Apple iPad",Apple,iPad,iOS,"9.1 (13B143)"
8757808a0b1f9910cdcbcaa7c5962559f72d8547e2b75dc24137b061b7bac8eb,-,-,CLAREMONT-WPA-ROLE,CUC-HON-2-S-BELVEDERE,"Access Points","Top > CUC > Honold Mudd Library > Second Floor","Honnold 2 South",2016,5,19,0,28,0,3,140,1,"5/19/2016 12:38 AM PDT","10 mins",0.00,0.00,0.00,0.00,-77.79,17.00,"Liteon Technology Corporation","802.11n (5 GHz)",Claremont-WPA,Windows,Windows,-,-,Windows,-
3ea112903ed3d5c9e8fd236524c1062b5bb25896e5030c5d3b14dfafaf986fd9,-,-,CLAREMONT-WPA-ROLE,CUC-MUDD-3-S-KECK2,"Access Points","Top > CUC > Honold Mudd Library > Third Floor","Mudd 3 South",2016,5,19,0,8,0,3,140,1,"5/19/2016 12:38 AM PDT","30 mins",0.00,0.00,0.00,0.00,-80.21,16.00,"Hon Hai Precision Ind. Co.,Ltd.","802.11n (5 GHz)",Claremont-WPA,Windows,Windows,-,-,Windows,-
8757808a0b1f9910cdcbcaa7c5962559f72d8547e2b75dc24137b061b7bac8eb,-,-,CLAREMONT-WPA-ROLE,CUC-HON-2-S-BELVEDERE,"Access Points","Top > CUC > Honold Mudd Library > Second Floor","Honnold 2 South",2016,5,19,0,38,0,3,140,1,"5/19/2016 12:48 AM PDT","10 mins",0.00,0.00,0.00,0.00,-75.02,16.00,"Liteon Technology Corporation","802.11n (5 GHz)",Claremont-WPA,Windows,Windows,-,-,Windows,-
62ae405197ca7abc9bd3bb8bbd0e7ceef4857b4add0b8090eaa154e5e7df0790,1093da8dad6ba1371cc2fc2ee4e45cca6641ec74af57224549cd8164fc3d5d6e,cuc,CLAREMONT-WPA-ROLE,CUC-MUDD-3-IRIS-N,"Access Points","Top > CUC > Honold Mudd Library > Third Floor",-,2016,5,18,19,11,0,2,139,1,"5/19/2016 12:52 AM PDT","52 mins",58.91,53.40,5.51,161.47,-56.89,36.00,"Apple Inc","802.11n (5 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,9_3_2
8757808a0b1f9910cdcbcaa7c5962559f72d8547e2b75dc24137b061b7bac8eb,-,-,CLAREMONT-WPA-ROLE,CUC-MUDD-2-NE,"Access Points","Top > CUC > Honold Mudd Library > Cafe",-,2016,5,19,0,48,0,3,140,1,"5/19/2016 1:08 AM PDT","20 mins",0.00,0.00,0.00,0.00,-77.84,17.00,"Liteon Technology Corporation","802.11n (5 GHz)",Claremont-WPA,Windows,Windows,-,-,Windows,-
bb432a2e57cf94388a6b952ae40aaa9c70d6babff99893fce377cf1c2a359e86,601abbdf6be1b11a6e412fc2ff2fa3c09b81a7d4c247b3fd87bbc414fb18c86a,cuc,CLAREMONT-WPA-ROLE,CUC-MUDD-3-N-IRIS,"Access Points","Top > CUC > Honold Mudd Library > Third Floor","Mudd 2 North",2016,5,19,0,58,0,3,140,1,"5/19/2016 1:08 AM PDT","10 mins",0.00,0.00,0.00,0.00,-72.03,24.00,Apple,"802.11n (5 GHz)",Claremont-WPA,iPad,"Apple iPad",Apple,iPad,iOS,"9.3.1 (13E238)"
3ea112903ed3d5c9e8fd236524c1062b5bb25896e5030c5d3b14dfafaf986fd9,-,-,CLAREMONT-WPA-ROLE,CUC-MUDD-3-S-KECK2,"Access Points","Top > CUC > Honold Mudd Library > Third Floor","Mudd 3 South",2016,5,19,0,48,0,3,140,1,"5/19/2016 1:08 AM PDT","20 mins",0.00,0.00,0.00,0.01,-79.60,17.00,"Hon Hai Precision Ind. Co.,Ltd.","802.11n (5 GHz)",Claremont-WPA,Windows,Windows,-,-,Windows,-
3ea112903ed3d5c9e8fd236524c1062b5bb25896e5030c5d3b14dfafaf986fd9,-,-,CLAREMONT-WPA-ROLE,CUC-MUDD-3-S-KECK2,"Access Points","Top > CUC > Honold Mudd Library > Third Floor","Mudd 3 South",2016,5,19,23,8,0,3,140,1,-,"51 mins",0.00,0.00,0.00,0.00,-76.02,20.98,"Hon Hai Precision Ind. Co.,Ltd.","802.11n (5 GHz)",Claremont-WPA,Windows,Windows,-,-,Windows,-
62ae405197ca7abc9bd3bb8bbd0e7ceef4857b4add0b8090eaa154e5e7df0790,1093da8dad6ba1371cc2fc2ee4e45cca6641ec74af57224549cd8164fc3d5d6e,cuc,CLAREMONT-WPA-ROLE,CUC-MUDD-3-IRIS-N,"Access Points","Top > CUC > Honold Mudd Library > Third Floor",-,2016,5,19,19,4,0,3,140,1,-,"4 hrs 55 mins",302.81,282.94,19.86,136.86,-59.75,33.25,"Apple Inc","802.11n (5 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,9_3_2
6c99cf23e035f5236c07f5afa5ea0d693b64af1a182124d3525465395577c9e2,045dd45e30c19c15533a2ee64596843de15c19bf0da0c04f9d82d18bc32fb51a,cuc,CLAREMONT-WPA-ROLE,CUC-MUDD-3-N-IRIS,"Access Points","Top > CUC > Honold Mudd Library > Third Floor","Mudd 2 North",2016,5,19,16,1,0,3,140,1,-,"7 hrs 58 mins",7.41,4.92,2.49,2.08,-57.14,39.86,Apple,"802.11n (5 GHz)",Claremont-WPA,"OS X","Apple Mac",Apple,Mac,"Mac OS X",10_9_5
